trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,trip_status,payment_method,payment_status
TRP-007296,DRV-00417,USR-001208,LOC-031,LOC-030,2024-12-05 08:36:47,2024-12-05 09:02:47,7.79,26,26000.0,1.5,Completed,Credit Card,Success
TRP-005109,DRV-00123,USR-000752,LOC-012,LOC-007,2024-11-15 17:32:51,2024-11-15 17:56:51,7.07,24,23000.0,1.2,Completed,GoPay,Success
TRP-005895,DRV-00380,USR-001293,LOC-009,LOC-008,2024-08-01 17:47:19,2024-08-01 17:57:19,2.01,10,9000.0,1.0,Completed,Cash,Success
TRP-002183,DRV-00342,USR-000429,LOC-045,LOC-042,2024-10-14 17:45:06,2024-10-14 18:06:06,3.72,21,17000.0,1.0,Completed,Cash,Success
TRP-003915,DRV-00194,USR-001053,LOC-006,LOC-006,2024-03-29 09:50:51,2024-03-29 11:05:51,29.4,75,142500.0,1.0,Completed,Cash,Success
TRP-002111,DRV-00432,USR-001473,LOC-043,LOC-043,2024-05-30 23:15:16,2024-05-31 01:50:16,29.74,155,90000.0,1.2,Completed,Credit Card,Success
TRP-006239,DRV-00196,USR-000605,LOC-030,LOC-034,2024-03-14 09:56:18,2024-03-14 11:31:18,23.44,95,87500.0,1.0,Completed,Credit Card,Success
TRP-005528,DRV-00187,USR-001803,LOC-038,LOC-035,2024-11-01 03:06:49,2024-11-01 03:20:49,5.07,14,22500.0,1.2,Cancelled,GoPay,Success
TRP-005469,DRV-00480,USR-001178,LOC-006,LOC-008,2024-12-13 11:35:30,2024-12-13 13:02:30,21.07,87,111000.0,1.0,Completed,GoPay,Success
TRP-009685,DRV-00246,USR-001510,LOC-045,LOC-044,2024-04-16 01:45:58,2024-04-16 02:40:58,17.93,55,76500.0,1.2,Completed,Credit Card,Success
TRP-003411,DRV-00010,USR-000290,LOC-011,LOC-043,2024-09-03 19:44:54,2024-09-03 20:29:54,9.52,45,22500.0,1.5,Completed,GoPay,Success
TRP-006119,DRV-00381,USR-001295,LOC-022,LOC-019,2024-10-05 12:22:25,2024-10-05 12:34:25,4.1,12,9000.0,1.0,Failed,GoPay,Success
TRP-008890,DRV-00481,USR-001417,LOC-019,LOC-022,2024-06-02 19:53:25,2024-06-02 20:33:25,7.13,40,34000.0,1.2,failed,GoPay,Success
TRP-007945,DRV-00374,USR-000634,LOC-007,LOC-010,2024-04-27 18:19:08,2024-04-27 19:19:08,11.48,60,57000.0,1.0,Completed,GoPay,Success
TRP-000202,DRV-00323,USR-000125,LOC-024,LOC-022,2024-09-10 12:02:31,2024-09-10 12:56:31,12.59,54,43500.0,1.5,Cancelled,Cash,Success
TRP-002315,DRV-00282,USR-000537,LOC-026,LOC-028,2024-01-05 07:36:15,2024-01-05 08:11:15,7.29,35,16000.0,2.5,Completed,GoPay,Success
TRP-001063,DRV-00031,USR-001428,LOC-034,LOC-034,2024-02-21 03:02:18,2024-02-21 04:00:18,10.5,58,27500.0,1.2,Completed,GoPay,Success
TRP-001026,DRV-00054,USR-001041,LOC-036,LOC-037,2024-02-25 07:12:09,2024-02-25 08:58:09,20.25,106,79000.0,1.0,Completed,GoPay,Success
TRP-007915,DRV-00128,USR-001724,LOC-016,LOC-018,2024-02-12 13:28:56,2024-02-12 14:22:56,13.27,54,39000.0,1.0,Completed,GoPay,Success
TRP-008556,DRV-00304,USR-000342,LOC-014,LOC-016,2024-11-10 17:27:49,2024-11-10 18:45:49,14.56,78,76500.0,1.2,Completed,Cash,Success
TRP-003842,DRV-00244,USR-000256,LOC-029,LOC-027,2024-09-21 09:11:38,2024-09-21 10:20:38,19.58,69,77000.0,1.0,Completed,Cash,Success
TRP-008076,DRV-00376,USR-000825,LOC-025,LOC-028,2024-04-10 20:29:56,2024-04-10 21:52:56,14.62,83,71000.0,1.2,Completed,Credit Card,Success
TRP-009298,DRV-00347,USR-000308,LOC-032,LOC-031,2024-06-03 08:40:51,2024-06-03 09:29:51,8.73,49,18000.0,2.0,Completed,GoPay,Success
TRP-002545,DRV-00129,USR-000415,LOC-011,LOC-002,2024-10-30 15:42:17,2024-10-30 16:31:17,10.15,49,55000.0,1.2,Completed,GoPay,Success
TRP-006271,DRV-00241,USR-001909,LOC-002,LOC-003,2024-09-30 09:02:02,2024-09-30 09:08:02,1.58,6,15000.0,2.0,Completed,Cash,Success
TRP-007568,DRV-00382,USR-001234,LOC-016,LOC-016,2024-05-05 07:59:18,2024-05-05 08:13:18,3.24,14,15000.0,1.5,Completed,GoPay,Success
TRP-007277,DRV-00029,USR-001496,LOC-017,LOC-014,2024-09-08 01:49:56,2024-09-08 02:26:56,10.88,37,40000.0,1.0,Cancelled,Cash,Success
TRP-003297,DRV-00157,USR-001964,LOC-025,LOC-001,2024-12-23 08:16:12,2024-12-23 09:04:12,,48,48500.0,1.0,Completed,GoPay,Success
TRP-002280,DRV-00003,USR-001006,LOC-010,LOC-004,2024-04-24 08:47:27,2024-04-24 09:55:27,11.71,68,31500.0,1.5,Cancelled,Cash,Success
TRP-004226,DRV-00318,USR-001414,LOC-016,LOC-017,2024-07-16 09:45:31,2024-07-16 10:56:31,14.54,71,64000.0,1.0,Completed,Cash,Success
TRP-006270,DRV-00191,USR-000483,LOC-038,LOC-036,2024-09-21 13:53:33,2024-09-21 15:05:33,16.27,72,43500.0,1.2,Completed,GoPay,Success
TRP-000304,DRV-00372,USR-000694,LOC-010,LOC-003,2024-07-11 16:43:53,2024-07-11 16:58:53,5.88,15,16000.0,1.0,Cancelled,GoPay,Success
TRP-009151,DRV-00031,USR-001214,LOC-034,LOC-030,2024-04-19 16:57:52,2024-04-19 17:11:52,2.93,14,10000.0,1.0,Completed,GoPay,Success
TRP-002416,DRV-00230,USR-000458,LOC-041,LOC-041,2024-11-02 18:34:00,2024-11-02 19:05:00,6.72,31,37000.0,1.2,Completed,GoPay,Success
TRP-006130,DRV-00139,USR-000306,LOC-016,LOC-013,2024-04-30 06:37:23,2024-04-30 07:17:23,,40,30000.0,1.0,Completed,GoPay,Success
TRP-003728,DRV-00175,USR-000557,LOC-030,LOC-033,2024-05-27 05:15:47,2024-05-27 05:23:47,1.72,8,15000.0,1.2,Cancelled,GoPay,Success
TRP-009844,DRV-00450,USR-001801,LOC-021,LOC-021,2024-02-22 09:41:40,2024-02-22 11:32:40,22.68,111,64000.0,1.0,Completed,GoPay,Success
TRP-003256,DRV-00498,USR-001986,LOC-011,LOC-009,2024-05-22 20:04:29,2024-05-22 20:11:29,1.56,7,15000.0,1.5,Completed,Cash,Success
TRP-005340,DRV-00003,USR-000831,LOC-010,LOC-012,2024-08-26 07:35:54,2024-08-26 07:41:54,2.25,6,9000.0,1.0,Completed,GoPay,Success
TRP-004949,DRV-00072,USR-001031,LOC-040,LOC-041,2024-11-14 20:36:57,2024-11-14 21:36:57,13.94,60,45000.0,1.2,Completed,Credit Card,Success
TRP-007826,DRV-00244,USR-001615,LOC-029,LOC-025,2024-04-08 17:01:28,2024-04-08 18:57:28,28.28,116,72500.0,1.0,Completed,Cash,Success
TRP-005737,DRV-00237,USR-001703,LOC-022,LOC-030,2024-05-27 10:22:20,2024-05-27 12:17:20,19.62,115,83500.0,1.2,Completed,GoPay,Success
TRP-002364,DRV-00109,USR-001807,LOC-045,LOC-042,2024-05-07 08:10:28,2024-05-07 08:34:28,8.18,24,35500.0,1.2,Cancelled,GoPay,Success
TRP-005777,DRV-00149,USR-000212,LOC-017,LOC-013,2024-04-21 09:46:43,2024-04-21 12:02:43,25.62,136,99500.0,1.0,Cancelled,Cash,Success
TRP-003126,DRV-00476,USR-001911,LOC-044,LOC-046,2024-11-27 14:33:49,2024-11-27 15:39:49,26.32,66,83000.0,1.2,Cancelled,GoPay,Success
TRP-004800,DRV-00467,USR-000531,LOC-046,LOC-045,2024-10-09 21:38:07,2024-10-10 00:06:07,29.7,148,83500.0,1.0,Completed,Cash,Success
TRP-002420,DRV-00219,USR-001855,LOC-005,LOC-004,2024-04-20 21:49:01,2024-04-20 22:36:01,12.06,47,45500.0,1.0,Cancelled,Cash,Success
TRP-004510,DRV-00197,USR-000908,LOC-017,LOC-016,2024-01-12 08:09:35,2024-01-12 08:57:35,13.01,48,38500.0,1.0,Completed,Cash,Success
TRP-006196,DRV-00146,USR-001563,LOC-013,LOC-015,2024-05-25 17:06:46,2024-05-25 17:47:46,6.99,41,21500.0,1.2,Completed,GoPay,Success
TRP-007536,DRV-00482,USR-000300,LOC-021,LOC-021,2024-01-14 14:46:47,2024-01-14 15:46:47,14.56,60,40500.0,1.5,Completed,Credit Card,Success
TRP-004899,DRV-00416,USR-000701,LOC-017,LOC-018,2024-11-26 19:03:32,2024-11-26 20:18:32,19.98,75,79500.0,1.0,Completed,Cash,Success
TRP-003105,DRV-00373,USR-000984,LOC-015,LOC-018,2024-11-08 07:52:06,2024-11-08 08:57:06,15.36,65,39000.0,1.5,Completed,GoPay,Success
TRP-006018,DRV-00252,USR-001274,LOC-010,LOC-008,2024-01-09 06:10:06,2024-01-09 06:49:06,,39,19000.0,1.0,Completed,Cash,Success
TRP-006232,DRV-00068,USR-000303,LOC-018,LOC-014,2024-08-07 18:34:41,2024-08-07 19:52:41,25.5,78,71500.0,2.0,Completed,Cash,Success
TRP-005740,DRV-00123,USR-001773,LOC-011,LOC-004,2024-02-01 20:48:51,2024-02-01 22:35:51,18.64,107,60500.0,2.0,Completed,Cash,Success
TRP-003022,DRV-00388,USR-000171,LOC-020,LOC-020,2024-12-20 09:50:27,2024-12-20 10:40:27,8.56,50,36000.0,1.5,Completed,GoPay,Success
TRP-008547,DRV-00120,USR-000437,LOC-024,LOC-020,2024-09-11 20:05:55,2024-09-11 21:33:55,29.51,88,110500.0,1.5,Completed,Cash,Success
TRP-009722,DRV-00445,USR-000678,LOC-022,LOC-023,2024-02-13 12:45:57,2024-02-13 13:51:57,16.76,66,64500.0,1.0,Completed,GoPay,Success
TRP-006048,DRV-00142,USR-000268,LOC-036,LOC-036,2024-01-17 17:11:20,2024-01-17 19:16:20,22.24,125,68000.0,1.0,Completed,GoPay,Success
TRP-005567,DRV-00173,USR-000270,LOC-045,LOC-044,2024-01-27 23:25:35,2024-01-27 23:38:35,2.53,13,9000.0,1.2,Completed,GoPay,Success
TRP-005017,DRV-00408,USR-000445,LOC-008,LOC-004,2024-05-21 07:29:29,2024-05-21 08:45:29,20.41,76,41500.0,1.0,Completed,GoPay,Success
TRP-003902,DRV-00175,USR-000713,LOC-030,LOC-031,2024-07-19 04:22:56,2024-07-19 05:14:56,10.14,52,53000.0,1.0,Completed,Credit Card,Success
TRP-006390,DRV-00296,USR-001137,LOC-036,LOC-037,2024-06-17 17:40:33,2024-06-17 19:28:33,26.75,108,97000.0,1.2,Cancelled,Credit Card,Success
TRP-001563,DRV-00353,USR-000092,LOC-002,LOC-003,2024-02-18 17:18:34,2024-02-18 18:27:34,16.18,69,50500.0,1.5,Completed,GoPay,Success
TRP-007561,DRV-00126,USR-001941,LOC-039,LOC-041,2024-01-07 17:08:33,2024-01-07 17:48:33,11.69,40,46000.0,1.2,Completed,GoPay,Success
TRP-008493,DRV-00035,USR-000092,LOC-002,LOC-007,2024-01-23 01:16:13,2024-01-23 02:47:13,17.53,91,48000.0,1.0,Completed,Cash,Success
TRP-007452,DRV-00167,USR-001953,LOC-007,LOC-012,2024-05-09 06:52:37,2024-05-09 08:03:37,13.91,71,34500.0,1.0,Completed,GoPay,Success
TRP-009373,DRV-00402,USR-001853,LOC-008,LOC-008,2024-05-20 10:49:50,2024-05-20 13:02:50,,133,64000.0,1.0,Completed,Credit Card,Success
TRP-008555,DRV-00033,USR-001803,LOC-036,LOC-037,2024-09-22 22:32:07,2024-09-22 23:19:07,11.75,47,30000.0,1.5,Cancelled,GoPay,Success
TRP-008000,DRV-00319,USR-000530,LOC-007,LOC-011,2024-05-20 13:35:26,2024-05-20 14:40:26,16.97,65,39000.0,1.2,Completed,GoPay,Success
TRP-004380,DRV-00324,USR-001122,LOC-011,LOC-007,2024-01-11 06:04:18,2024-01-11 06:18:18,2.92,14,15000.0,1.0,Completed,GoPay,Success
TRP-008680,DRV-00408,USR-001805,LOC-012,LOC-011,2024-09-17 19:58:31,2024-09-17 21:03:31,14.29,65,40500.0,2.0,Completed,GoPay,Success
TRP-002948,DRV-00076,USR-000041,LOC-005,LOC-009,2024-07-03 17:19:01,2024-07-03 19:07:01,,108,99500.0,1.5,Completed,GoPay,Success
TRP-001993,DRV-00406,USR-001600,LOC-007,LOC-006,2024-08-21 20:45:26,2024-08-21 20:57:26,4.63,12,21500.0,1.0,Completed,GoPay,Success
TRP-007111,DRV-00441,USR-000271,LOC-024,LOC-024,2024-12-18 08:01:57,2024-12-18 08:39:57,9.16,38,24000.0,1.0,Completed,GoPay,Success
TRP-003668,DRV-00386,USR-000302,LOC-002,LOC-006,2024-10-13 05:20:55,2024-10-13 05:54:55,12.37,34,35500.0,1.0,Completed,Cash,Success
TRP-002396,DRV-00459,USR-000488,LOC-021,LOC-019,2024-02-10 19:25:03,2024-02-10 20:04:03,7.51,39,29000.0,1.5,Completed,Cash,Success
TRP-003429,DRV-00384,USR-001941,LOC-022,LOC-012,2024-08-24 19:28:17,2024-08-24 20:55:17,22.24,87,57500.0,1.2,Completed,GoPay,Success
TRP-006901,DRV-00399,USR-000499,LOC-024,LOC-020,2024-05-09 09:33:54,2024-05-09 11:31:54,29.01,118,80000.0,1.5,Cancelled,GoPay,Success
TRP-001009,DRV-00091,USR-000907,LOC-045,LOC-044,2024-10-29 15:54:12,2024-10-29 18:13:12,27.35,139,55000.0,1.0,Completed,Credit Card,Success
TRP-006050,DRV-00173,USR-000757,LOC-046,LOC-042,2024-04-12 12:10:35,2024-04-12 12:10:35,28.32,0,68000.0,1.0,Completed,Credit Card,Success
TRP-002617,DRV-00283,USR-001510,LOC-024,LOC-019,2024-12-20 13:47:51,2024-12-20 14:36:51,11.81,49,38000.0,1.0,Completed,GoPay,Success
TRP-007104,DRV-00170,USR-000179,LOC-044,LOC-042,2024-04-25 19:02:34,2024-04-25 20:47:34,18.66,105,66000.0,1.0,Completed,GoPay,Success
TRP-005039,DRV-00365,USR-000519,LOC-022,LOC-023,2024-12-02 03:42:32,2024-12-02 04:06:32,4.68,24,12000.0,1.0,Cancelled,Cash,Success
TRP-000339,DRV-00399,USR-001542,LOC-023,LOC-024,2024-12-18 19:55:40,2024-12-18 21:20:40,19.39,85,70500.0,1.0,Completed,GoPay,Success
TRP-007196,DRV-00451,USR-000383,LOC-006,LOC-006,2024-08-20 19:15:49,2024-08-20 19:43:49,8.77,28,36000.0,1.2,Completed,Cash,Success
TRP-004864,DRV-00269,USR-000221,LOC-017,LOC-023,2024-10-26 19:27:47,2024-10-26 19:39:47,2.78,12,15000.0,2.5,Completed,Cash,Success
TRP-003622,DRV-00163,USR-000824,LOC-039,LOC-041,2024-03-08 09:30:38,2024-03-08 09:35:38,1.35,5,15000.0,2.0,Completed,Cash,Success
TRP-001880,DRV-00061,USR-000744,LOC-001,LOC-004,2024-08-22 08:14:43,2024-08-22 08:36:43,6.03,22,21500.0,1.2,Completed,GoPay,Success
TRP-001291,DRV-00419,USR-000059,LOC-009,LOC-008,2024-08-18 18:37:51,2024-08-18 19:41:51,21.85,64,61500.0,1.5,Failed,Credit Card,Success
TRP-003342,DRV-00415,USR-000507,LOC-013,LOC-010,2024-11-09 04:15:14,2024-11-09 06:36:14,28.43,141,131500.0,1.0,Completed,GoPay,Success
TRP-005065,DRV-00095,USR-000831,LOC-018,LOC-015,2024-11-14 01:31:22,2024-11-14 01:47:22,3.77,16,19000.0,1.0,Completed,GoPay,Success
TRP-001633,DRV-00066,USR-000090,LOC-014,LOC-015,2024-05-26 08:47:29,2024-05-26 10:04:29,14.1,77,76000.0,1.0,Completed,GoPay,Success
TRP-009811,DRV-00258,USR-000682,LOC-031,LOC-033,2024-02-04 17:25:04,2024-02-04 18:21:04,10.56,56,35500.0,1.2,Completed,Cash,Success
TRP-004838,DRV-00140,USR-000945,LOC-019,LOC-020,2024-04-29 17:26:11,2024-04-29 18:45:11,25.24,79,90000.0,1.5,Cancelled,GoPay,Success
TRP-007321,DRV-00098,USR-000364,LOC-011,LOC-005,2024-12-05 19:12:52,2024-12-05 19:51:52,14.62,39,43000.0,1.2,Completed,GoPay,Success
TRP-007645,DRV-00169,USR-000404,LOC-022,LOC-020,2024-09-07 18:16:42,2024-09-07 18:54:42,6.94,38,24500.0,1.0,Completed,Cash,Success
TRP-002609,DRV-00097,USR-000889,LOC-023,LOC-023,2024-07-26 03:01:48,2024-07-26 05:23:48,27.6,142,149000.0,1.0,Completed,Cash,Failed
TRP-002528,DRV-00413,USR-000356,LOC-017,LOC-015,2024-02-22 17:26:28,2024-02-22 19:07:28,19.21,101,100500.0,1.0,Completed,GoPay,Success
TRP-006546,DRV-00424,USR-000002,LOC-013,LOC-013,2024-12-15 19:16:11,2024-12-15 19:23:11,1.75,7,9000.0,1.2,Completed,Cash,Success
TRP-007369,DRV-00061,USR-000922,LOC-003,LOC-007,2024-08-29 18:43:55,2024-08-29 19:06:55,5.56,23,18000.0,2.5,Cancelled,Cash,Success
TRP-000049,DRV-00196,USR-000784,LOC-030,LOC-032,2024-06-27 16:26:59,2024-06-27 18:51:59,26.17,145,103500.0,1.0,Completed,GoPay,Success
TRP-006911,DRV-00403,USR-000955,LOC-024,LOC-019,2024-10-03 21:14:09,2024-10-03 22:21:09,24.38,67,64500.0,1.0,Cancelled,GoPay,Success
TRP-005789,DRV-00125,USR-001749,LOC-031,LOC-030,2024-11-07 09:51:06,2024-11-07 11:41:06,25.73,110,100000.0,1.2,Completed,Cash,Success
TRP-001870,DRV-00465,USR-000475,LOC-015,LOC-015,2024-11-25 20:36:10,2024-11-25 21:29:10,20.21,53,87000.0,1.5,Completed,Cash,Success
TRP-005835,DRV-00362,USR-000992,LOC-002,LOC-004,2024-03-09 09:21:27,2024-03-09 11:22:27,23.06,121,47500.0,1.0,Completed,GoPay,Success
TRP-007396,DRV-00144,USR-001573,LOC-012,LOC-011,2024-08-05 15:17:30,2024-08-05 16:13:30,12.86,56,55000.0,1.5,Completed,Cash,Success
TRP-005822,DRV-00310,USR-001393,LOC-011,LOC-009,2024-11-05 15:56:48,2024-11-05 17:01:48,23.6,65,87500.0,1.0,Completed,Credit Card,Success
TRP-003166,DRV-00175,USR-000059,LOC-030,LOC-030,2024-07-12 11:22:45,2024-07-12 13:08:45,21.99,106,104000.0,1.0,Completed,GoPay,Success
TRP-007783,DRV-00087,USR-001649,LOC-010,LOC-037,2024-01-30 10:18:59,2024-01-30 10:56:59,7.08,38,,1.0,Completed,GoPay,Failed
TRP-001933,DRV-00091,USR-001171,LOC-042,LOC-010,2024-02-14 23:27:28,2024-02-15 00:08:28,8.25,41,31000.0,1.0,Completed,GoPay,Success
TRP-008801,DRV-00034,USR-001758,LOC-038,LOC-036,2024-03-03 23:56:54,2024-03-04 01:38:54,21.27,102,111000.0,1.0,Completed,Cash,Success
TRP-001701,DRV-00169,USR-000857,LOC-019,LOC-024,2024-07-01 19:44:28,2024-07-01 21:02:28,29.61,78,117500.0,1.0,Completed,GoPay,Success
TRP-001316,DRV-00303,USR-000182,LOC-026,LOC-029,2024-12-02 07:22:55,2024-12-02 08:05:55,7.51,43,16500.0,1.2,Completed,Cash,Success
TRP-006792,DRV-00349,USR-001410,LOC-009,LOC-009,2024-11-27 02:38:12,2024-11-27 03:38:12,13.24,60,52500.0,1.2,Completed,Cash,Success
TRP-006584,DRV-00476,USR-001968,LOC-045,LOC-046,2024-09-21 08:47:36,2024-09-21 10:40:36,23.3,113,65000.0,2.5,Completed,GoPay,Success
TRP-009611,DRV-00410,USR-001463,LOC-024,LOC-023,2024-05-15 09:58:14,2024-05-15 10:40:14,15.32,42,66000.0,1.5,Completed,GoPay,Success
TRP-009064,DRV-00266,USR-001714,LOC-003,LOC-001,2024-04-21 16:24:44,2024-04-21 16:56:44,6.75,32,18000.0,1.2,Completed,GoPay,Success
TRP-000802,DRV-00291,USR-001743,LOC-007,LOC-010,2024-01-21 19:15:27,2024-01-21 20:38:27,19.08,83,96500.0,2.0,Failed,GoPay,Success
TRP-003528,DRV-00266,USR-000994,LOC-005,LOC-005,2024-01-28 07:28:46,2024-01-28 08:25:46,15.02,57,30000.0,1.0,Failed,GoPay,Success
TRP-009071,DRV-00231,USR-001619,LOC-021,LOC-043,2024-12-26 19:49:08,2024-12-26 21:27:08,27.52,98,94500.0,1.0,Completed,GoPay,Success
TRP-005659,DRV-00483,USR-000300,LOC-015,LOC-018,2024-08-13 20:31:12,2024-08-13 21:07:12,9.9,36,48500.0,2.0,Completed,GoPay,Success
TRP-000315,DRV-00049,USR-001218,LOC-009,LOC-010,2024-05-24 17:57:03,2024-05-24 18:31:03,5.95,34,25500.0,1.2,Completed,Credit Card,Success
TRP-002837,DRV-00455,USR-001820,LOC-034,LOC-032,2024-12-23 20:44:46,2024-12-23 22:49:46,26.81,125,145000.0,1.5,Completed,Cash,Success
TRP-004889,DRV-00397,USR-001660,LOC-025,LOC-027,2024-12-29 20:35:01,2024-12-29 21:15:01,9.55,40,37000.0,2.5,Completed,Cash,Success
TRP-000619,DRV-00416,USR-001862,LOC-014,LOC-013,2024-05-04 08:04:09,2024-05-04 09:02:09,17.59,58,38500.0,1.0,Completed,Cash,Success
TRP-003396,DRV-00362,USR-000839,LOC-009,LOC-010,2024-04-03 00:10:21,2024-04-03 01:24:21,23.89,74,60500.0,1.0,Cancelled,GoPay,Success
TRP-003233,DRV-00045,USR-001751,LOC-004,LOC-004,2024-01-14 20:54:24,2024-01-14 21:01:24,3.05,7,10500.0,1.0,Completed,GoPay,Success
TRP-004597,DRV-00362,USR-001822,LOC-005,LOC-031,2024-08-11 20:17:16,2024-08-11 22:12:16,25.26,115,58000.0,1.5,Failed,GoPay,Success
TRP-000465,DRV-00326,USR-000044,LOC-042,LOC-045,2024-04-23 18:34:13,2024-04-23 19:42:13,23.61,68,93000.0,1.5,Completed,GoPay,Failed
TRP-006801,DRV-00192,USR-000150,LOC-042,LOC-046,2024-04-21 00:39:04,2024-04-21 02:06:04,15.76,87,61000.0,1.0,Completed,GoPay,Success
TRP-005586,DRV-00413,USR-001203,LOC-017,LOC-017,2024-01-04 01:04:07,2024-01-04 01:12:07,3.13,8,15000.0,1.0,Completed,GoPay,Success
TRP-007457,DRV-00211,USR-000408,LOC-031,LOC-022,2024-09-08 19:49:06,2024-09-08 20:24:06,8.1,35,29000.0,1.0,Completed,GoPay,Success
TRP-001188,DRV-00498,USR-000697,LOC-002,LOC-004,2024-06-16 17:07:18,2024-06-16 17:58:18,11.4,51,62000.0,1.2,Failed,GoPay,Success
TRP-001515,DRV-00325,USR-000548,LOC-018,LOC-018,2024-06-29 18:35:40,2024-06-29 19:45:40,14.22,70,33000.0,1.0,Failed,Cash,Success
TRP-007995,DRV-00390,USR-000383,LOC-010,LOC-040,2024-03-26 20:48:24,2024-03-26 21:06:24,3.59,18,9500.0,1.2,Completed,GoPay,Success
TRP-009055,DRV-00269,USR-001554,LOC-014,LOC-018,2024-05-16 18:00:03,2024-05-16 18:48:03,14.91,48,76000.0,1.0,Completed,GoPay,Success
TRP-008169,DRV-00100,USR-001960,LOC-016,LOC-016,2024-08-05 09:10:33,2024-08-05 11:06:33,27.85,116,152500.0,1.0,Completed,GoPay,Success
TRP-007821,DRV-00235,USR-000424,LOC-035,LOC-038,2024-07-25 07:06:11,2024-07-25 09:17:11,26.57,131,94000.0,1.2,Completed,Cash,Success
TRP-009148,DRV-00482,USR-001481,LOC-019,LOC-021,2024-01-02 22:26:17,2024-01-03 00:21:17,,115,59000.0,1.0,Completed,GoPay,Success
TRP-009868,DRV-00245,USR-001729,LOC-002,LOC-025,2024-10-10 09:52:29,2024-10-10 11:54:29,23.87,122,125500.0,2.5,Completed,GoPay,Success
TRP-004065,DRV-00046,USR-001379,LOC-004,LOC-010,2024-11-05 16:07:58,2024-11-05 17:10:58,24.48,63,53000.0,1.0,Completed,Credit Card,Failed
TRP-004814,DRV-00296,USR-000095,LOC-035,LOC-037,2024-02-04 06:46:37,2024-02-04 08:02:37,27.81,76,80000.0,1.0,Completed,GoPay,Failed
TRP-008094,DRV-00302,USR-001740,LOC-025,LOC-029,2024-07-29 09:20:04,2024-07-29 10:07:04,12.93,47,26500.0,1.0,Completed,Cash,Success
TRP-009056,DRV-00050,USR-001388,LOC-010,LOC-005,2024-11-22 08:01:47,2024-11-22 08:51:47,16.23,50,43000.0,1.2,Completed,Cash,Success
TRP-009591,DRV-00178,USR-001349,LOC-005,LOC-008,2024-06-18 20:24:37,2024-06-18 20:53:37,6.59,29,13500.0,2.5,Completed,GoPay,Success
TRP-005953,DRV-00381,USR-001864,LOC-021,LOC-024,2024-12-27 22:43:55,2024-12-28 00:22:55,29.98,99,112500.0,1.0,Completed,Cash,Success
TRP-004507,DRV-00048,USR-000041,LOC-031,LOC-033,2024-01-27 19:20:19,2024-01-27 20:43:19,,83,53500.0,1.0,Completed,Cash,Success
TRP-005750,DRV-00046,USR-000523,LOC-007,LOC-003,2024-04-26 18:34:39,2024-04-26 19:05:39,6.74,31,16500.0,1.5,Completed,GoPay,Success
TRP-007463,DRV-00050,USR-001252,LOC-008,LOC-007,2024-08-14 17:28:15,2024-08-14 18:02:15,11.13,34,25500.0,1.2,Completed,Cash,Success
TRP-002305,DRV-00154,USR-001926,LOC-012,LOC-008,2024-11-02 07:30:58,2024-11-02 08:39:58,14.84,69,,1.0,Completed,Credit Card,Success
TRP-000849,DRV-00050,USR-000111,LOC-012,LOC-008,2024-02-24 07:55:46,2024-02-24 08:10:46,4.14,15,9000.0,1.0,Completed,GoPay,Success
TRP-004773,DRV-00223,USR-000836,LOC-023,LOC-023,2024-09-15 11:49:16,2024-09-15 13:05:16,16.82,76,79500.0,1.0,Completed,Credit Card,Success
TRP-007100,DRV-00390,USR-000325,LOC-001,LOC-004,2024-01-28 19:54:43,2024-01-28 21:38:43,27.36,104,104000.0,1.0,Completed,GoPay,Success
TRP-007685,DRV-00428,USR-000186,LOC-037,LOC-038,2024-06-10 14:35:18,2024-06-10 15:57:18,28.2,82,113000.0,1.0,Completed,Cash,Success
TRP-004726,DRV-00176,USR-001825,LOC-019,LOC-021,2024-11-03 10:21:25,2024-11-03 12:26:25,25.14,125,,1.0,Completed,GoPay,Success
TRP-005257,DRV-00212,USR-000863,LOC-007,LOC-011,2024-06-04 07:12:31,2024-06-04 07:56:31,13.63,44,61500.0,1.5,Completed,GoPay,Pending
TRP-000283,DRV-00037,USR-001427,LOC-028,LOC-025,2024-07-16 05:12:48,2024-07-16 05:58:48,13.65,46,52000.0,1.2,Completed,GoPay,Success
TRP-006129,DRV-00251,USR-000226,LOC-038,LOC-036,2024-08-03 20:09:18,2024-08-03 21:06:18,10.38,57,25000.0,1.5,Completed,GoPay,Success
TRP-005804,DRV-00059,USR-001780,LOC-009,LOC-027,2024-09-23 10:01:44,2024-09-23 12:14:44,22.74,133,86500.0,1.0,CANCELLED,Cash,Success
TRP-007957,DRV-00242,USR-001713,LOC-016,LOC-015,2024-02-13 18:20:42,2024-02-13 18:54:42,9.37,34,39500.0,1.2,Completed,Cash,Success
TRP-000043,DRV-00137,USR-001144,LOC-029,LOC-005,2024-06-04 07:33:06,2024-06-04 07:46:06,3.94,13,17000.0,1.0,completed,GoPay,Failed
TRP-001848,DRV-00413,USR-000820,LOC-016,LOC-013,2024-03-02 15:08:49,2024-03-02 16:33:49,21.86,85,77000.0,1.0,Completed,GoPay,Success
