raw_trip_id,trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,total_fare,trip_status,payment_method,payment_status
690,TRP-000653,DRV-00279,USR-00926,LOC-0011,LOC-0009,2024-07-18 10:45:14,2024-07-18 11:15:14,11.95,30,27370.81,1.0,27370.81,Completed,GoPay,Success
691,TRP-000654,DRV-00314,USR-01494,LOC-0051,LOC-0055,2024-10-09 09:47:55,2024-10-09 11:03:55,26.59,76,126568.31,1.0,126568.31,Completed,Credit Card,Success
692,TRP-000655,DRV-00210,USR-01620,LOC-0022,LOC-0028,2024-05-18 05:39:30,2024-05-18 06:55:30,29.77,76,87404.87,1.0,87404.87,Completed,GoPay,Success
693,TRP-000656,DRV-00209,USR-00410,LOC-0054,LOC-0007,2024-03-06 07:23:32,2024-03-06 08:49:32,18.98,86,143711.77,1.75,251495.6,Completed,GoPay,Success
694,TRP-000657,DRV-00046,USR-01176,LOC-0054,LOC-0014,2024-07-23 02:32:03,2024-07-23 04:31:03,27.9,119,92596.84,1.25,115746.05,Completed,Cash,Success
695,TRP-000658,DRV-00253,USR-00713,LOC-0013,LOC-0052,2024-09-22 08:31:02,2024-09-22 10:10:02,7.7,99,64462.45,1.5,96693.67,Completed,Cash,Failed
696,TRP-000659,DRV-00024,USR-00636,LOC-0045,LOC-0039,2024-11-20 04:50:32,2024-11-20 05:07:32,10.46,17,104157.75,1.25,130197.19,Completed,Cash,Success
697,TRP-000660,DRV-00301,USR-01123,LOC-0049,LOC-0055,2024-02-18 00:37:00,2024-02-18 01:06:00,19.79,29,48983.23,1.5,73474.85,Completed,GoPay,Success
698,TRP-000661,DRV-00095,USR-00661,LOC-0036,LOC-0005,2024-09-01 09:58:11,2024-09-01 11:42:11,33.88,104,136451.99,1.75,238790.98,Cancelled,Cash,Failed
699,TRP-000662,DRV-00278,USR-00810,LOC-0015,LOC-0038,2024-08-20 07:56:46,2024-08-20 08:39:46,14.96,43,23673.5,5.0,23673.5,Completed,Cash,Success
700,TRP-000663,DRV-00378,USR-00692,LOC-0050,LOC-0040,2024-01-18 22:04:10,2024-01-18 23:37:10,23.9,93,107406.89,1.0,107406.89,Cancelled,Credit Card,Success
701,TRP-000664,DRV-00056,USR-00944,LOC-0031,LOC-0042,2024-10-28 12:34:14,2024-10-28 13:08:14,13.82,34,142399.13,2.0,284798.26,COMPLETED,Credit Card,Success
702,TRP-000665,DRV-00337,USR-00464,LOC-0046,LOC-0019,2024-01-05 08:26:22,2024-01-05 10:06:22,36.88,100,52788.19,1.25,65985.24,Completed,Credit Card,Failed
703,TRP-000666,DRV-00345,USR-01869,LOC-0016,LOC-0012,2024-10-11 20:53:55,2024-10-11 21:33:55,17.92,40,53195.76,1.0,53195.76,Cancelled,GoPay,Success
704,TRP-000667,DRV-00343,USR-00064,LOC-0011,LOC-0046,2024-04-18 13:13:39,2024-04-18 13:54:39,32.53,41,115551.28,1.0,115551.28,Completed,Cash,Success
705,TRP-000668,DRV-00141,USR-00017,LOC-0040,LOC-0053,2024-08-11 16:19:08,2024-08-11 17:05:08,5.02,46,79298.99,1.0,79298.99,Completed,Credit Card,Success
706,TRP-000669,DRV-00325,USR-01278,LOC-0004,LOC-0034,2024-12-19 03:16:32,2024-12-19 05:11:32,7.98,115,130410.91,1.25,163013.64,Cancelled,GoPay,Success
707,TRP-000669,DRV-00325,USR-01278,LOC-0004,LOC-0034,2024-12-19 03:16:32,2024-12-19 05:11:32,7.98,115,130410.91,1.25,163013.64,Cancelled,GoPay,Success
708,TRP-000670,DRV-00490,USR-00358,LOC-0016,LOC-0032,2024-05-28 10:39:05,2024-05-28 12:20:05,15.88,101,91632.04,2.0,183264.08,Completed,GoPay,Success
709,TRP-000671,DRV-00278,USR-01603,LOC-0049,LOC-0013,2024-08-24 10:42:17,2024-08-24 12:18:17,1.63,96,0.0,1.0,0.0,Completed,GoPay,Success
710,TRP-000672,DRV-00098,USR-00413,LOC-0052,LOC-0020,2024-09-18 23:13:21,2024-09-19 00:29:21,22.01,76,42210.1,1.0,42210.1,Completed,Cash,Success
711,TRP-000673,DRV-00186,USR-01663,LOC-0019,LOC-0012,2024-04-20 09:40:13,2024-04-20 10:21:13,,41,34723.31,2.0,69446.62,Cancelled,Credit Card,Success
712,TRP-000674,DRV-00437,USR-01146,LOC-0041,LOC-0034,2024-11-09 09:25:06,2024-11-09 10:54:06,39.56,89,95229.0,1.75,166650.75,Cancelled,Credit Card,Failed
713,TRP-000675,DRV-00050,USR-01720,LOC-0056,LOC-0031,2024-06-06 05:32:46,2024-06-06 06:24:46,2.75,52,74106.95,1.5,111160.42,Completed,GoPay,Success
714,TRP-000676,DRV-00146,USR-01515,LOC-0047,LOC-0040,2024-09-07 12:21:34,2024-09-07 13:22:34,27.01,61,,1.0,,Completed,Credit Card,Success
715,TRP-000677,DRV-00444,USR-01752,LOC-0028,LOC-0039,2024-01-20 23:55:26,2024-01-21 00:15:26,34.0,20,96971.57,2.0,193943.14,Completed,GoPay,Success
716,TRP-000678,DRV-00215,USR-00886,LOC-0047,LOC-0021,2024-01-01 00:28:48,2024-01-01 02:01:48,14.21,93,85994.74,1.0,85994.74,Cancelled,Credit Card,Success
717,TRP-000679,DRV-00495,USR-00754,LOC-0040,LOC-0042,2024-06-17 21:54:35,2024-06-17 23:17:35,,83,12610.52,2.5,31526.3,Cancelled,Cash,Success
718,TRP-000680,DRV-00160,USR-00094,LOC-0009,LOC-0054,2024-10-03 11:41:49,2024-10-03 13:26:49,36.15,105,136173.75,1.5,204260.62,Completed,Cash,Success
719,TRP-000681,DRV-00029,USR-01766,LOC-0044,LOC-0056,2024-04-03 11:38:57,2024-04-03 12:56:57,13.63,78,108801.55,1.0,108801.55,Completed,Cash,Failed
720,TRP-000682,DRV-00126,USR-01554,LOC-0048,LOC-0027,2024-11-29 18:40:03,2024-11-29 20:01:03,34.86,81,,1.0,,Completed,GoPay,Success
721,TRP-000683,DRV-00044,USR-01981,LOC-0052,LOC-0040,2024-09-08 20:39:52,2024-09-08 21:15:52,1.06,36,51152.42,2.0,102304.84,Cancelled,GoPay,Failed
722,TRP-000684,DRV-00213,USR-00301,LOC-0004,LOC-0014,2024-10-17 05:52:50,2024-10-17 06:56:50,9.41,64,52566.24,1.0,52566.24,Completed,Cash,Success
723,TRP-000685,DRV-00101,USR-00456,LOC-0024,LOC-0030,2024-09-20 22:35:15,2024-09-20 23:38:15,4.46,63,109969.02,1.5,164953.53,Completed,GoPay,Success
724,TRP-000686,DRV-00070,USR-00795,LOC-0016,LOC-0027,2024-06-21 15:00:17,2024-06-21 16:18:17,13.21,78,15759.62,1.25,19699.53,Cancelled,Credit Card,Success
725,TRP-000687,DRV-00482,USR-00585,LOC-0054,LOC-0033,2024-10-03 20:21:24,2024-10-03 21:13:24,6.4,52,59579.82,1.0,59579.82,Completed,Cash,Failed
726,TRP-000688,DRV-00136,USR-01787,LOC-0010,LOC-0002,2024-12-02 13:04:38,2024-12-02 14:15:38,17.43,71,59656.81,1.0,59656.81,Completed,GoPay,Success
727,TRP-000689,DRV-00017,USR-01318,LOC-0046,LOC-0003,2024-08-09 17:52:34,2024-08-09 19:50:34,11.83,118,14689.6,1.0,14689.6,Completed,Credit Card,Success
728,TRP-000690,DRV-00217,USR-00749,LOC-0016,LOC-0023,2024-03-11 00:27:22,2024-03-11 01:02:22,34.73,35,28218.72,1.0,28218.72,Failed,Credit Card,Success
729,TRP-000691,DRV-00041,USR-00144,LOC-0004,LOC-0049,2024-04-05 08:21:51,2024-04-05 10:15:51,13.0,114,148544.0,1.25,185680.0,Cancelled,GoPay,Success
730,TRP-000692,DRV-00053,USR-01399,LOC-0057,LOC-0021,2024-07-14 02:32:36,2024-07-14 03:09:36,30.21,37,72695.08,2.0,145390.16,Completed,GoPay,Success
731,TRP-000693,DRV-00001,USR-00575,LOC-0047,LOC-0030,2024-10-11 16:46:44,2024-10-11 18:10:44,17.05,84,,1.75,,Cancelled,Credit Card,Failed
732,TRP-000694,DRV-00009,USR-01079,LOC-0042,LOC-0040,2024-01-27 07:56:10,2024-01-27 08:41:10,29.01,-5,108193.71,1.25,135242.14,Completed,GoPay,Success
733,TRP-000695,DRV-00217,USR-00358,LOC-0010,LOC-0005,2024-04-08 09:38:36,2024-04-08 09:55:36,14.83,17,40279.4,1.0,40279.4,Completed,GoPay,Success
734,TRP-000696,DRV-00174,USR-00344,LOC-0017,LOC-0031,2024-04-26 05:02:49,2024-04-26 07:02:49,12.8,120,27948.32,1.0,27948.32,Completed,Cash,Success
735,TRP-000697,DRV-00430,USR-00732,LOC-0006,LOC-0036,2024-12-21 15:39:26,2024-12-21 17:24:26,27.6,105,115669.51,1.0,115669.51,Completed,Cash,Success
736,TRP-000698,DRV-00264,USR-00766,LOC-0013,LOC-0019,2024-12-15 19:09:03,2024-12-15 20:12:03,31.13,63,84831.64,1.0,84831.64,Completed,Credit Card,Pending
737,TRP-000699,DRV-00414,USR-01270,LOC-0004,LOC-0053,2024-08-12 05:09:53,2024-08-12 06:25:53,12.84,76,134066.98,1.5,201100.47,Completed,GoPay,Pending
738,TRP-000700,DRV-00177,USR-01553,LOC-0040,LOC-0012,2024-03-24 13:10:38,2024-03-24 14:28:38,9.02,78,129534.04,1.25,161917.55,Completed,Credit Card,Success
739,TRP-000701,DRV-00198,USR-00388,LOC-0017,LOC-0009,2024-09-30 05:49:00,2024-09-30 07:16:00,39.3,87,34226.91,2.0,68453.82,Completed,Credit Card,Failed
740,TRP-000702,DRV-00089,USR-00130,LOC-0033,LOC-0021,2024-03-01 02:15:33,2024-03-01 03:25:33,36.28,70,51326.88,2.5,128317.2,Completed,Cash,Success
741,TRP-000703,DRV-00020,USR-00389,LOC-0004,LOC-0053,2024-04-29 08:21:14,2024-04-29 09:08:14,1.4,47,71733.15,1.0,71733.15,Completed,GoPay,Success
742,TRP-000704,DRV-00430,USR-01450,LOC-0028,LOC-0016,2024-10-18 00:05:50,2024-10-18 01:57:50,12.91,112,148313.47,1.0,148313.47,Completed,Credit Card,Pending
743,TRP-000705,DRV-00214,USR-00629,LOC-0044,LOC-0006,2024-12-29 02:13:53,2024-12-29 03:42:53,36.78,0,122516.8,1.0,122516.8,Failed,Credit Card,Success
744,TRP-000706,DRV-00129,USR-00275,LOC-0052,LOC-0048,2024-02-17 23:05:01,2024-02-18 00:06:01,21.89,61,68436.45,1.0,68436.45,Completed,Credit Card,Success
745,TRP-000707,DRV-00196,USR-01956,LOC-0010,LOC-0002,2024-07-24 11:21:56,2024-07-24 11:55:56,25.63,34,79519.71,1.5,119279.57,Completed,Credit Card,Success
746,TRP-000708,DRV-00067,USR-01557,LOC-0009,LOC-0037,2024-08-31 14:50:03,2024-08-31 15:58:03,2.92,68,38173.14,1.0,38173.14,Completed,Credit Card,Success
747,TRP-000709,DRV-00481,USR-00251,LOC-0010,LOC-0041,2024-05-15 18:57:25,2024-05-15 19:18:25,12.51,21,36077.29,1.5,54115.93,Completed,Credit Card,Pending
748,TRP-000710,DRV-00413,USR-00779,LOC-0003,LOC-0020,2024-08-02 12:54:34,2024-08-02 13:07:34,7.77,13,140942.39,1.0,140942.39,Completed,Cash,Success
749,TRP-000710,DRV-00413,USR-00779,LOC-0003,LOC-0020,2024-08-02 12:54:34,2024-08-02 13:07:34,7.77,13,140942.39,1.0,140942.39,Completed,Cash,Success
750,TRP-000711,DRV-00297,USR-00048,LOC-0017,LOC-0057,2024-02-02 09:38:19,2024-02-02 11:09:19,20.6,91,112014.79,1.0,112014.79,Completed,Credit Card,Success
751,TRP-000712,DRV-00252,USR-01088,LOC-0033,LOC-0034,2024-06-20 23:10:18,2024-06-21 00:53:18,35.32,103,58663.26,1.25,73329.07,Cancelled,Credit Card,Success
752,TRP-000713,DRV-00303,USR-00048,LOC-0057,LOC-0006,2024-02-07 22:30:28,2024-02-08 00:22:28,29.35,112,37094.15,1.0,37094.15,CANCELLED,Cash,Success
753,TRP-000713,DRV-00303,USR-00048,LOC-0057,LOC-0006,2024-02-07 22:30:28,2024-02-08 00:22:28,29.35,112,37094.15,1.0,37094.15,CANCELLED,Cash,Success
754,TRP-000714,DRV-00169,USR-00249,LOC-0049,LOC-0047,2024-10-10 14:40:05,2024-10-10 15:22:05,34.42,42,82947.76,1.5,124421.64,Completed,Credit Card,Success
755,TRP-000715,DRV-00289,USR-01498,LOC-0004,LOC-0025,2024-03-31 15:03:29,2024-03-31 15:52:29,18.18,49,88511.2,1.25,110639.0,Cancelled,Credit Card,Success
756,TRP-000716,DRV-00414,USR-01140,LOC-0017,LOC-0057,2024-07-17 06:30:41,2024-07-17 08:17:41,21.17,107,124056.95,1.0,124056.95,Completed,Cash,Success
757,TRP-000717,DRV-00454,USR-00326,LOC-0034,LOC-0011,2024-10-05 10:01:51,2024-10-05 11:19:51,36.14,78,116419.12,1.0,116419.12,Completed,GoPay,Success
758,TRP-000718,DRV-00249,USR-01857,LOC-0027,LOC-0042,2024-07-11 07:40:58,2024-07-11 08:54:58,1.72,74,142872.61,1.0,142872.61,Cancelled,GoPay,Success
759,TRP-000719,DRV-00103,USR-00167,LOC-0031,LOC-0021,2024-12-14 10:43:31,2024-12-14 11:37:31,27.66,54,109276.7,1.25,136595.88,Completed,Credit Card,Success
760,TRP-000720,DRV-00498,USR-01079,LOC-0025,LOC-0045,2024-12-10 14:26:45,2024-12-10 14:56:45,17.71,30,55252.28,1.0,55252.28,Completed,GoPay,Success
761,TRP-000721,DRV-00184,USR-01595,LOC-0042,LOC-0028,2024-04-30 15:45:07,2024-04-30 16:09:07,24.84,24,71683.96,1.25,89604.95,Completed,Credit Card,Success
762,TRP-000722,DRV-00402,USR-00393,LOC-0054,LOC-0003,2024-02-03 08:17:13,2024-02-03 10:04:13,29.72,107,90585.01,1.25,113231.26,Completed,Cash,Success
763,TRP-000723,DRV-00211,USR-01134,LOC-0004,LOC-0038,2024-09-01 01:23:15,2024-09-01 02:39:15,30.89,76,71025.15,1.25,88781.44,Cancelled ,Credit Card,Failed
764,TRP-000724,DRV-00225,USR-01532,LOC-0016,LOC-0025,2024-11-04 13:50:26,2024-11-04 15:07:26,16.57,77,,1.0,,Cancelled,Cash,Success
765,TRP-000725,DRV-00439,USR-00548,LOC-0048,LOC-0054,2024-06-05 11:18:20,2024-06-05 12:49:20,28.32,91,79408.17,1.0,79408.17,Completed,GoPay,Success
766,TRP-000726,DRV-00179,USR-00838,LOC-0029,LOC-0049,2024-08-31 07:45:05,2024-08-31 09:22:05,6.99,97,80183.61,1.5,120275.42,Completed,GoPay,Failed
767,TRP-000727,DRV-00441,USR-00041,LOC-0044,LOC-0032,2024-06-25 07:28:54,2024-06-25 08:21:54,35.12,53,86863.16,1.0,86863.16,Completed,GoPay,Success
768,TRP-000727,DRV-00441,USR-00041,LOC-0044,LOC-0032,2024-06-25 07:28:54,2024-06-25 08:21:54,35.12,53,86863.16,1.0,86863.16,Completed,GoPay,Success
769,TRP-000728,DRV-00288,USR-01249,LOC-0050,LOC-0055,2024-01-09 16:33:28,2024-01-09 18:29:28,19.74,116,58075.14,1.25,72593.93,Cancelled,Credit Card,Success
770,TRP-000729,DRV-00154,USR-00197,LOC-0051,LOC-0020,2024-08-22 13:49:50,2024-08-22 15:38:50,7.44,109,38841.21,1.0,38841.21,Cancelled,Credit Card,Success
771,TRP-000730,DRV-00228,USR-00890,LOC-0023,LOC-0026,2024-10-29 23:21:24,2024-10-30 00:11:24,23.71,50,15138.06,1.0,15138.06,Completed,Credit Card,Success
772,TRP-000731,DRV-00253,USR-00209,LOC-0022,LOC-0057,2024-06-08 10:23:27,2024-06-08 12:15:27,22.98,112,143104.92,1.5,214657.38,Cancelled,Cash,Success
773,TRP-000732,DRV-00185,USR-01216,LOC-0030,LOC-0031,2024-02-18 12:59:07,2024-02-18 13:15:07,26.9,16,25370.58,2.0,50741.16,Completed,Cash,Success
774,TRP-000733,DRV-00275,USR-00991,LOC-0009,LOC-0013,2024-05-16 20:35:01,2024-05-16 21:31:01,19.26,56,80067.41,1.0,80067.41,Completed,Cash,Success
775,TRP-000734,DRV-00318,USR-01363,LOC-0021,LOC-0010,2024-04-02 08:20:16,2024-04-02 10:20:16,6.64,120,61340.6,1.0,61340.6,Completed,Credit Card,Success
776,TRP-000735,DRV-00335,USR-00838,LOC-0026,LOC-0003,2024-03-01 08:17:00,2024-03-01 10:07:00,36.02,110,84326.43,2.0,168652.86,Completed,GoPay,Success
777,TRP-000735,DRV-00335,USR-00838,LOC-0026,LOC-0003,2024-03-01 08:17:00,2024-03-01 10:07:00,36.02,110,84326.43,2.0,168652.86,Completed,GoPay,Success
778,TRP-000736,DRV-00010,USR-00953,LOC-0007,LOC-0018,2024-06-04 12:26:17,2024-06-04 14:19:17,24.12,113,146612.48,1.25,183265.6,Completed,Credit Card,Pending
779,TRP-000737,DRV-00366,USR-00655,LOC-0037,LOC-0022,2024-01-17 05:02:45,2024-01-17 06:18:45,28.8,76,79903.92,1.0,79903.92,Completed,Cash,Success
780,TRP-000738,DRV-00338,USR-01734,LOC-0003,LOC-0050,2024-02-10 17:22:03,2024-02-10 18:28:03,30.24,66,141616.41,1.0,141616.41,Completed,Cash,Success
781,TRP-000739,DRV-00361,USR-00320,LOC-0008,LOC-0049,2024-11-05 23:04:42,2024-11-06 00:00:42,23.55,56,119283.09,1.25,149103.86,Completed,Credit Card,Success
782,TRP-000740,DRV-00408,USR-00730,LOC-0046,LOC-0034,2024-08-18 19:42:34,2024-08-18 20:44:34,2.77,62,18091.01,1.0,18091.01,Completed,GoPay,Success
783,TRP-000741,DRV-00098,USR-00097,LOC-0039,LOC-0030,2024-12-19 17:02:36,2024-12-19 19:01:36,13.09,119,78949.85,1.0,78949.85,Completed,Cash,Success
784,TRP-000742,DRV-00033,USR-01948,LOC-0045,LOC-0018,2024-07-21 00:14:35,2024-07-21 00:26:35,8.64,12,117470.15,2.5,293675.38,Completed,Credit Card,Success
785,TRP-000743,DRV-00200,USR-01689,LOC-0002,LOC-0034,2024-03-08 14:47:17,2024-03-08 16:45:17,14.37,118,142801.7,1.25,178502.12,Completed,Credit Card,Success
786,TRP-000744,DRV-00220,USR-01924,LOC-0038,LOC-0007,2024-02-04 08:30:46,2024-02-04 10:23:46,5.92,113,27979.16,1.0,27979.16,Cancelled,GoPay,Success
787,TRP-000745,DRV-00280,USR-01163,LOC-0052,LOC-0010,2024-11-23 08:24:53,2024-11-23 09:16:53,32.59,52,131120.56,1.0,131120.56,Completed,Cash,Success
788,TRP-000746,DRV-00144,USR-00587,LOC-0005,LOC-0009,2024-07-21 05:56:45,2024-07-21 06:18:45,32.09,22,106254.56,1.25,132818.2,Completed,Credit Card,Success
789,TRP-000747,DRV-00423,USR-01328,LOC-0042,LOC-0035,2024-02-08 22:33:31,2024-02-09 00:11:31,24.13,98,72238.28,2.0,144476.56,Completed,Cash,Success
790,TRP-000748,DRV-00485,USR-00153,LOC-0017,LOC-0044,2024-07-21 19:30:48,2024-07-21 20:11:48,8.73,41,55310.05,2.5,138275.12,Cancelled,GoPay,Success
791,TRP-000749,DRV-00150,USR-00960,LOC-0031,LOC-0003,2024-10-11 09:39:59,2024-10-11 11:02:59,1.41,-5,69050.3,1.25,86312.88,Completed,Credit Card,Success
792,TRP-000750,DRV-00214,USR-00380,LOC-0007,LOC-0033,2024-02-27 04:45:55,2024-02-27 05:00:55,12.0,15,83297.36,1.0,83297.36,Completed,Credit Card,Success
793,TRP-000751,DRV-00336,USR-00673,LOC-0051,LOC-0026,2024-04-09 16:38:30,2024-04-09 18:06:30,17.75,88,51791.49,1.25,64739.36,Completed,GoPay,Success
794,TRP-000752,DRV-00017,USR-01977,LOC-0037,LOC-0048,2024-10-02 14:27:54,2024-10-02 16:13:54,19.98,106,12165.21,1.0,12165.21,Completed,Credit Card,Pending
795,TRP-000753,DRV-00052,USR-00385,LOC-0026,LOC-0036,2024-02-25 05:24:50,2024-02-25 06:48:50,16.26,84,143627.85,1.0,143627.85,Completed,Cash,Failed
796,TRP-000754,DRV-00408,USR-00008,LOC-0009,LOC-0013,2024-02-13 21:59:48,2024-02-13 23:03:48,23.28,64,,1.0,,Completed,Cash,Success
797,TRP-000755,DRV-00119,USR-01549,LOC-0033,LOC-0054,2024-04-25 17:57:27,2024-04-25 18:31:27,27.62,34,97018.06,1.0,97018.06,Completed,Cash,Success
798,TRP-000756,DRV-00362,USR-00707,LOC-0008,LOC-0002,2024-12-06 05:40:27,2024-12-06 06:10:27,29.64,30,52596.15,2.0,105192.3,Completed,GoPay,Failed
799,TRP-000757,DRV-00007,USR-01909,LOC-0015,LOC-0023,2024-11-09 19:20:57,2024-11-09 21:07:57,34.63,107,73531.41,1.0,73531.41,Completed,Cash,Success
800,TRP-000758,DRV-00466,USR-01911,LOC-0045,LOC-0025,2024-01-02 20:51:27,2024-01-02 21:43:27,4.64,52,64902.46,1.0,64902.46,Completed,Credit Card,Success
801,TRP-000759,DRV-00207,USR-00937,LOC-0030,LOC-0057,2024-09-16 03:02:42,2024-09-16 04:07:42,34.45,65,11314.59,1.0,11314.59,Completed,Credit Card,Success
802,TRP-000760,DRV-00242,USR-01558,LOC-0016,LOC-0003,2024-03-29 09:49:12,2024-03-29 10:27:12,7.9,38,91220.18,1.0,91220.18,Cancelled,Credit Card,Success
803,TRP-000760,DRV-00242,USR-01558,LOC-0016,LOC-0003,2024-03-29 09:49:12,2024-03-29 10:27:12,7.9,38,91220.18,1.0,91220.18,Cancelled,Credit Card,Success
804,TRP-000761,DRV-00278,USR-00576,LOC-0035,LOC-0056,2024-01-17 18:33:08,2024-01-17 19:58:08,12.84,85,132254.42,1.0,132254.42,Cancelled,GoPay,Success
805,TRP-000762,DRV-00435,USR-01196,LOC-0024,LOC-0054,2024-08-13 03:23:42,2024-08-13 05:04:42,35.7,101,122384.48,1.0,122384.48,Completed,GoPay,Success
806,TRP-000763,DRV-00175,USR-00945,LOC-0010,LOC-0034,2024-08-07 12:44:20,2024-08-07 14:35:20,18.78,111,33298.72,1.25,41623.4,Completed,Credit Card,Success
807,TRP-000764,DRV-00271,USR-01758,LOC-0023,LOC-0049,2024-06-10 21:26:19,2024-06-10 21:37:19,33.87,11,63053.85,1.25,78817.31,Completed,Credit Card,Success
808,TRP-000765,DRV-00227,USR-01809,LOC-0029,LOC-0031,2024-06-19 12:04:58,2024-06-19 13:30:58,15.61,86,15723.23,1.25,19654.04,Completed,Cash,Success
809,TRP-000766,DRV-00044,USR-00113,LOC-0029,LOC-0050,2024-04-02 13:42:11,2024-04-02 14:37:11,5.8,55,87545.81,1.0,87545.81,Completed,GoPay,Success
810,TRP-000767,DRV-00027,USR-01614,LOC-0010,LOC-0015,2024-08-27 12:49:49,2024-08-27 14:14:49,37.23,85,45312.36,1.0,45312.36,Completed,Credit Card,Failed
811,TRP-000768,DRV-00205,USR-01254,LOC-0023,LOC-0043,2024-02-20 16:29:08,2024-02-20 17:03:08,14.3,34,85276.0,1.0,85276.0,Completed,Credit Card,Success
812,TRP-000769,DRV-00130,USR-01088,LOC-0057,LOC-0053,2024-08-03 19:22:24,2024-08-03 20:15:24,12.2,-10,77042.7,2.0,154085.4,Completed,GoPay,Pending
813,TRP-000770,DRV-00272,USR-01643,LOC-0001,LOC-0022,2024-04-06 03:37:29,2024-04-06 04:43:29,17.0,66,149070.1,2.5,372675.25,Completed,GoPay,Success
814,TRP-000771,DRV-00022,USR-00469,LOC-0047,LOC-0038,2024-02-20 12:15:35,2024-02-20 12:46:35,5.77,31,134279.93,2.0,268559.86,Completed,GoPay,Success
815,TRP-000772,DRV-00068,USR-01106,LOC-0052,LOC-0031,2024-08-07 18:12:00,2024-08-07 19:29:00,31.29,77,32327.14,1.75,56572.49,Completed,Credit Card,Success
816,TRP-000773,DRV-00342,USR-01183,LOC-0026,LOC-0020,2024-04-26 16:05:23,2024-04-26 16:29:23,,24,42823.67,1.5,64235.5,Completed,Credit Card,Success
817,TRP-000774,DRV-00481,USR-00044,LOC-0010,LOC-0045,2024-03-02 19:57:11,2024-03-02 21:40:11,28.43,103,115300.23,1.0,115300.23,Cancelled,Cash,Success
818,TRP-000775,DRV-00445,USR-01819,LOC-0018,LOC-0027,2024-06-10 04:34:08,2024-06-10 05:00:08,35.1,26,54735.32,1.5,82102.98,Completed,Cash,Success
819,TRP-000776,DRV-00247,USR-01095,LOC-0050,LOC-0022,2024-04-23 12:56:34,2024-04-23 14:40:34,22.17,104,141439.17,1.0,141439.17,Completed,Cash,Success
820,TRP-000777,DRV-00408,USR-00181,LOC-0056,LOC-0017,2024-05-10 07:46:00,2024-05-10 08:53:00,39.14,67,31494.08,3.5,31494.08,Completed,Cash,Success
821,TRP-000778,DRV-00222,USR-01017,LOC-0039,LOC-0056,2024-07-06 17:29:46,2024-07-06 19:04:46,6.16,95,96439.52,1.0,96439.52,Completed,GoPay,Success
822,TRP-000779,DRV-00431,USR-00008,LOC-0054,LOC-0018,2024-08-11 10:38:32,2024-08-11 12:10:32,34.19,92,115553.12,1.25,144441.4,Completed,Credit Card,Failed
823,TRP-000780,DRV-00109,USR-01643,LOC-0039,LOC-0043,2024-06-21 06:56:51,2024-06-21 07:16:51,12.01,20,33082.32,1.0,33082.32,Completed,Cash,Success
824,TRP-000781,DRV-00240,USR-01694,LOC-0016,LOC-0039,2024-06-09 00:32:29,2024-06-09 01:02:29,16.03,30,58415.78,1.0,58415.78,Cancelled,GoPay,Success
825,TRP-000782,DRV-00474,USR-01323,LOC-0028,LOC-0047,2024-11-02 13:46:33,2024-11-02 14:55:33,19.72,69,133461.59,1.0,133461.59,Completed,Cash,Success
826,TRP-000783,DRV-00186,USR-00976,LOC-0008,LOC-0023,2024-12-17 01:55:26,2024-12-17 02:56:26,30.35,61,129197.34,1.0,129197.34,Completed,Credit Card,Success
827,TRP-000784,DRV-00329,USR-00608,LOC-0009,LOC-0020,2024-07-01 21:06:32,2024-07-01 22:30:32,34.7,84,144541.23,1.25,180676.54,Completed,Credit Card,Success
828,TRP-000785,DRV-00196,USR-01423,LOC-0050,LOC-0045,2024-11-19 14:49:11,2024-11-19 15:16:11,5.91,27,46637.87,1.0,46637.87,Completed,Cash,Success
829,TRP-000786,DRV-00052,USR-01391,LOC-0022,LOC-0010,2024-06-30 06:31:39,2024-06-30 07:11:39,5.24,40,109504.22,1.5,164256.33,Completed,GoPay,Success
830,TRP-000787,DRV-00325,USR-00135,LOC-0034,LOC-0018,2024-02-18 21:13:41,2024-02-18 22:41:41,32.09,88,40439.87,1.0,40439.87,Completed,Credit Card,Success
831,TRP-000788,DRV-00166,USR-01263,LOC-0027,LOC-0045,2024-06-10 08:10:02,2024-06-10 09:48:02,,98,76733.28,2.0,153466.56,Failed,GoPay,Failed
832,TRP-000789,DRV-00207,USR-00665,LOC-0001,LOC-0004,2024-10-06 12:07:02,2024-10-06 12:42:02,6.59,35,88787.47,1.25,110984.34,Completed,Credit Card,Success
833,TRP-000790,DRV-00128,USR-01725,LOC-0048,LOC-0046,2024-05-06 04:09:26,2024-05-06 04:59:26,11.13,50,141367.66,1.5,212051.49,Completed,Credit Card,Success
834,TRP-000791,DRV-00416,USR-01768,LOC-0018,LOC-0038,2024-03-28 05:44:21,2024-03-28 07:13:21,8.66,89,143834.09,1.25,179792.61,Completed,GoPay,Success
835,TRP-000792,DRV-00241,USR-01143,LOC-0045,LOC-0015,2024-05-09 20:35:25,2024-05-09 21:43:25,8.73,68,125812.97,1.75,220172.7,Completed,GoPay,Success
836,TRP-000793,DRV-00118,USR-00867,LOC-0020,LOC-0007,2024-11-24 05:13:06,2024-11-24 05:45:06,6.95,32,116141.42,2.0,232282.84,Completed,Credit Card,Success
